Tree file : INDELible V1.03 (best viewed cut and paste in e.g. excel)

N.B. Simulation blocks with no random trees will have their trees printed for the first replicate only.

FILE	TREE	NTAXA	REP	PART	LENGTH	DEPTH	MAX PAIRWISE DISTANCE	TREE STRING

dataset_001	T001	115	1	1	12.2462	1.14886	2.00968	(((9_0_0:0.09029104,12_0_0:0.04979170):0.06845076,((((17_0_0:0.03620703,18_0_0:0.03064256):0.09663573,((7_1_0:0.00101176,7_0_0:0.00049969):0.04278056,5_0_0:0.01382182):0.06007822):0.04933078,(15_0_0:0.00596224,2_0_0:0.04012754):0.14236294):0.07091870,(8_0_0:0.47349554,((10_0_0:0.02793157,13_0_0:0.03771275):0.03398155,((((16_0_0:0.00235302,1_0_0:0.00132960):0.01493759,14_0_0:0.00361007):0.02437187,4_0_0:0.04425335):0.03185282,(11_0_0:0.03877620,3_0_0:0.04369751):0.01357827):0.01843766):0.01742603):0.12403766):0.05705266):0.17055367,(((((84_0_0:0.11413068,(96_0_0:0.00156930,87_0_0:0.00099881):0.00185385):0.00140295,(22_0_0:0.00346092,(69_0_0:0.05153120,27_0_0:0.01425637):0.00339537):0.00122065):0.07387710,((35_0_0:0.00864784,32_0_0:0.00710643):0.01258746,25_0_0:0.03059802):0.00616359):0.13043411,((33_0_0:0.17305576,(((46_0_0:0.01696798,86_0_0:0.04332571):0.01697363,44_0_0:0.17018358):0.26197877,((21_0_0:0.02893059,79_0_0:0.01309208):0.02656362,20_0_0:0.30058436):0.25839189):0.06063751):0.04000158,((70_0_0:0.04868335,(100_0_0:0.00239784,81_0_0:0.01056956):0.08094385):0.19654815,((81_4_0:0.01257174,100_4_0:0.00703312):0.12637217,70_4_0:0.04003459):0.09655062):0.14964829):0.00576828):0.15544364,(((83_0_0:0.01600367,53_0_0:0.22380567):0.34847505,((((((((((64_0_0:0.02808068,57_0_0:0.01444526):0.00065890,(55_0_0:0.00787476,52_0_0:0.00313284):0.13410465):0.00193643,36_0_0:0.02406250):0.00573585,39_0_0:0.03967349):0.00789949,54_0_0:0.07389353):0.00875613,((85_0_0:0.00926321,72_0_0:0.00688454):0.00613207,62_0_0:0.00666302):0.07217282):0.07604710,(80_0_0:0.01490625,((49_0_0:0.04835253,42_0_0:0.08779382):0.05562426,50_0_0:0.02530938):0.03517796):0.04286445):0.06957803,(41_0_0:0.08185579,(((91_0_0:0.00325832,56_0_0:0.00241886):0.00766004,28_0_0:0.00687258):0.00323963,30_0_0:0.03979563):0.01619314):0.01475100):0.03741419,((((67_0_0:0.11889361,(29_0_0:0.07972862,40_0_0:0.04638283):0.07051878):0.00001079,(((34_0_0:0.00014434,59_0_0:0.00042400):0.02173645,89_0_0:0.00274941):0.01363615,68_0_0:0.00375088):0.06639555):0.00160657,47_0_0:0.08218882):0.13694856,((((26_3_0:0.00006207,88_3_0:0.00070754):0.00246090,63_3_0:0.00202110):0.03554723,71_3_0:0.00856507):0.01811130,(((26_0_0:0.00006939,88_0_0:0.00034989):0.00384468,63_0_0:0.00856488):0.00398806,71_0_0:0.00368431):0.00236779):0.07601415):0.00809294):0.03634687,(((76_0_0:0.01933735,99_0_0:0.00946415):0.14452240,(((92_0_0:0.00488556,58_0_0:0.05357631):0.00829988,(66_0_0:0.00826079,(61_0_0:0.00427825,77_0_0:0.00108352):0.00109728):0.00747962):0.06126521,(74_0_0:0.15722597,78_0_0:0.07356415):0.00149647):0.01343728):0.10983279,((45_0_0:0.33777636,75_0_0:0.03319387):0.04700490,((90_0_0:0.01090961,43_0_0:0.01027045):0.24349742,((31_2_0:0.01744535,((((38_2_0:0.00258037,48_2_0:0.06632338):0.04677580,19_2_0:0.00854708):0.00970368,(23_2_0:0.00572588,65_2_0:0.00334742):0.08279674):0.00114045,((98_2_0:0.05281770,60_2_0:0.08387136):0.08381398,24_2_0:0.08501099):0.17686298):0.04175581):0.06035502,((((65_0_0:0.00371311,23_0_0:0.01564164):0.01438701,(19_0_0:0.01600118,(38_0_0:0.00209925,48_0_0:0.14077500):0.07829404):0.02406946):0.00234138,((98_0_0:0.04015235,60_0_0:0.09092209):0.02633077,24_0_0:0.01268056):0.37315899):0.06712308,31_0_0:0.02923519):0.09606170):0.09306209):0.06064161):0.01978718):0.02116123):0.05015749):0.00999453,((37_0_0:0.00294034,93_0_0:0.00401305):0.12481564,((95_0_0:0.07872478,94_0_0:0.00239170):0.02154195,((97_0_0:0.02403147,82_0_0:0.00527663):0.00567752,73_0_0:0.06403558):0.08594213):0.15193771):0.79936078):0.02024963):0.02732983);

dataset_002	T002	75	1	1	2.57028	0.306272	0.583199	((((37_0_0:0.00124287,93_0_0:0.00187054):0.01567168,((94_0_0:0.01002571,95_0_0:0.02467468):0.01921510,(73_0_0:0.00904308,(97_0_0:0.00520689,82_0_0:0.01253039):0.00186765):0.03185300):0.11327705):0.12612079,(((83_7_0:0.00638625,53_7_0:0.02496129):0.02533973,53_0_0:0.26195383):0.03146819,(((((63_0_0:0.00019071,(26_0_0:0.00001560,88_0_0:0.00005478):0.00022204):0.00541880,71_0_0:0.00050292):0.03852905,((((29_0_0:0.06263570,40_0_0:0.00068871):0.02293842,67_0_0:0.02418344):0.00004783,68_0_0:0.03033614):0.00051786,47_0_0:0.01071476):0.05405956):0.00672211,((((80_6_0:0.01312404,(50_6_0:0.00513638,(42_6_0:0.01217756,49_6_0:0.00667241):0.00306442):0.00741235):0.00426765,((49_0_0:0.01579560,42_0_0:0.00930509):0.02344535,50_0_0:0.00550605):0.01211548):0.01065333,(((39_0_0:0.00190179,(36_0_0:0.00234478,((64_0_0:0.00237838,57_0_0:0.00770030):0.00225621,(55_0_0:0.00356188,52_0_0:0.00162013):0.01443535):0.00233106):0.00030616):0.00061174,54_0_0:0.04538869):0.00159367,((72_0_0:0.00748598,85_0_0:0.00196008):0.00123208,62_0_0:0.00076516):0.02735462):0.05937439):0.01168386,(((28_0_0:0.00385307,(56_0_0:0.00036934,91_0_0:0.00234564):0.00433212):0.00058702,30_0_0:0.02391588):0.00317192,41_0_0:0.02134209):0.01841101):0.01611784):0.03597014,(((75_0_0:0.00639023,(45_0_0:0.01481830,51_0_0:0.01027050):0.05831217):0.05601293,(((((98_0_0:0.01654491,60_0_0:0.01448125):0.00393713,24_0_0:0.04114946):0.03074193,(((38_0_0:0.00052614,(48_0_0:0.00713247,48_5_0:0.01137979):0.00377800):0.02973962,19_0_0:0.00293456):0.00877274,(23_0_0:0.00163841,65_0_0:0.00444497):0.04996969):0.00087449):0.00526734,31_0_0:0.00929881):0.04893841,((90_4_0:0.00305405,43_4_0:0.00307975):0.00732226,(90_0_0:0.00185884,43_0_0:0.00222803):0.01563116):0.14205502):0.01163409):0.00260260,(74_0_0:0.02372454,(99_0_0:0.00756367,76_0_0:0.00090198):0.02703396):0.00958281):0.00176416):0.00296483):0.00412787):0.00872192,((8_0_0:0.06366498,(((3_0_0:0.01087673,11_0_0:0.00761948):0.00140100,6_0_0:0.03817541):0.01173831,(((13_1_0:0.00220005,10_1_0:0.00477211):0.00100675,(13_2_0:0.00649680,10_2_0:0.00311748):0.00317371):0.01163063,(13_0_0:0.00429190,10_0_0:0.00166490):0.01574136):0.00354658):0.00220985):0.03626984,((7_0_0:0.00873118,5_0_0:0.00877795):0.02254024,(15_0_0:0.00724624,2_0_0:0.04407685):0.03023262):0.00655149):0.06345876);

dataset_003	T003	34	1	1	4.05912	0.710727	1.14466	((((2_0_0:0.04959172,15_0_0:0.01581428):0.18141876,((5_0_0:0.01682145,7_0_0:0.02646508):0.06436443,(17_0_0:0.04182784,18_0_0:0.05072862):0.09805786):0.06828712):0.07091441,(9_0_0:0.13878666,12_0_0:0.11945307):0.07179496):0.13200494,((((93_0_0:0.00349206,37_0_0:0.00415204):0.05747887,((95_0_0:0.03383580,94_0_0:0.02826375):0.03044542,((82_0_0:0.01679647,97_0_0:0.03242614):0.00690746,73_0_0:0.05820503):0.06348110):0.05712337):0.49377245,(83_0_0:0.03249943,53_0_0:0.11953153):0.31221273):0.00549657,((70_0_0:0.14521798,((((86_0_0:0.06804755,46_0_0:0.12488270):0.02972929,44_0_0:0.13756272):0.04968035,((79_0_0:0.05290851,21_0_0:0.09816904):0.01178189,20_0_0:0.18357156):0.03153172):0.03241587,33_0_0:0.08096019):0.07571216):0.00199868,(((22_0_0:0.00938717,(69_0_0:0.03356147,27_0_0:0.01203751):0.00126409):0.00025074,((96_0_0:0.00230871,87_0_0:0.00141940):0.00572363,84_0_0:0.04037920):0.00234273):0.04277075,(25_0_0:0.03163792,(32_0_0:0.00679530,35_0_0:0.00831901):0.02262618):0.01365695):0.13730329):0.02806728):0.03264865);

dataset_004	T004	114	1	1	11.8606	1.10399	1.89232	(((18_0_0:0.13940924,(7_0_0:0.03086891,5_0_0:0.02231923):0.05383493):0.23433540,9_1_0:0.18861699):0.16032658,((((((((54_0_0:0.12178244,((36_0_0:0.02514608,(((64_0_0:0.00346205,64_20_0:0.00303041):0.01151333,57_0_0:0.01727699):0.00976298,(52_0_0:0.01074070,55_0_0:0.00544922):0.04661748):0.00919303):0.00309264,39_0_0:0.02315508):0.00425910):0.04323964,((54_18_0:0.11662242,((36_18_0:0.01722632,((55_18_0:0.00330702,52_18_0:0.00751080):0.04640290,(64_18_0:0.01492720,(57_19_0:0.00881742,57_18_0:0.00939013):0.01193436):0.01728872):0.00889912):0.00338830,39_18_0:0.01749142):0.00440056):0.00460391,((72_18_0:0.01970500,85_18_0:0.00405417):0.00748199,62_18_0:0.00970801):0.09639712):0.04753639):0.05444929,((49_0_0:0.03703435,42_0_0:0.09358550):0.04774370,50_0_0:0.03679797):0.07401836):0.12729153,((((49_13_0:0.04358963,42_13_0:0.07895994):0.07650133,50_13_0:0.02222857):0.02303340,80_13_0:0.05096980):0.08655879,(41_13_0:0.06870250,(30_13_0:0.06479779,(28_13_0:0.00701102,(56_13_0:0.00248811,91_13_0:0.00379455):0.01451245):0.00189293):0.01183175):0.11691784):0.03318430):0.01811426,((((((88_21_0:0.00047891,26_21_0:0.00026800):0.00257056,63_21_0:0.00265485):0.01312673,71_21_0:0.00457888):0.04222489,(((26_12_0:0.00021500,88_12_0:0.00083867):0.00295591,63_12_0:0.00264555):0.01013168,71_12_0:0.00711123):0.04657141):0.04676218,(47_12_0:0.07844542,(((40_12_0:0.06212847,29_12_0:0.13478008):0.06593028,67_12_0:0.22703553):0.00003736,((59_12_0:0.00077680,34_12_0:0.00081409):0.00702892,89_12_0:0.01017827):0.05474301):0.00148820):0.11646840):0.00508031,((((50_12_0:0.03166682,50_15_0:0.02032387):0.03610933,(80_16_0:0.03461660,(80_12_0:0.00069849,80_17_0:0.00124865):0.03664832):0.02101539):0.05999738,((62_12_0:0.01257970,(85_12_0:0.00792284,72_12_0:0.00908586):0.00556125):0.10108431,(54_12_0:0.10069676,(((52_12_0:0.06195573,(64_12_0:0.01733977,57_12_0:0.02811400):0.01725652):0.00835948,36_12_0:0.03622870):0.00344028,39_12_0:0.04684523):0.00163126):0.00323347):0.10744954):0.04848713,(41_12_0:0.10970370,(30_12_0:0.06775280,(28_12_0:0.00916950,(91_12_0:0.00792494,56_12_0:0.00303556):0.01715721):0.00255576):0.01854286):0.14148157):0.03791952):0.02137083):0.09757891,((((45_11_0:0.04751681,51_11_0:0.01451474):0.09809481,(45_10_0:0.05703505,51_10_0:0.00917688):0.15316246):0.12527747,(51_0_0:0.02020185,45_0_0:0.04858295):0.22836981):0.36854635,(((43_5_0:0.01155990,90_5_0:0.00682279):0.05729930,(43_0_0:0.01104485,90_0_0:0.00689708):0.03017693):0.83252602,((((19_0_0:0.01542507,(48_0_0:0.10818585,(38_8_0:0.00048535,38_0_0:0.00103576):0.00119997):0.09733524):0.01168413,((38_6_0:0.00257841,(48_9_0:0.01285941,48_6_0:0.01340425):0.05436413):0.06552940,(48_7_0:0.06405421,38_7_0:0.00138455):0.04275474):0.02706145):0.02075546,(65_0_0:0.00303606,23_0_0:0.01465381):0.06763443):0.02478077,31_0_0:0.03625334):0.24322009):0.07469714):0.03299792):0.06203325,((((97_2_0:0.03381318,82_2_0:0.01123959):0.08600391,((94_3_0:0.03226742,(95_4_0:0.03790228,95_3_0:0.04129051):0.00035730):0.02880163,94_2_0:0.07580674):0.00264885):0.07290428,(93_2_0:0.00641405,37_2_0:0.00418529):0.17092064):0.14209079,((95_0_0:0.06451582,94_0_0:0.02965213):0.03199415,((82_0_0:0.00876901,97_0_0:0.03429269):0.00729834,73_0_0:0.03816042):0.06236754):0.15351832):0.48639613):0.00344879,(((33_0_0:0.05184203,33_24_0:0.03642573):0.04164233,(((21_0_0:0.02792626,21_23_0:0.05558986):0.14187568,20_22_0:0.14548266):0.08374974,(44_0_0:0.17264592,(46_0_0:0.17187048,86_0_0:0.06657622):0.05301652):0.06964975):0.04241366):0.07830156,(81_0_0:0.01018019,100_0_0:0.00601766):0.45858013):0.04176152):0.02942587);

dataset_005	T005	86	1	1	7.75409	0.888205	1.422	(((9_0_0:0.00506309,9_4_0:0.00661808):0.33533872,((((17_0_0:0.06488374,(18_3_0:0.03451464,18_0_0:0.05584257):0.03180018):0.05228459,(5_0_0:0.03151046,7_0_0:0.02071008):0.05465726):0.03886956,(2_0_0:0.04496746,15_0_0:0.01007404):0.18584238):0.02509051,(8_1_0:0.21485674,(8_0_0:0.05454384,8_2_0:0.05429042):0.17060886):0.07780418):0.10943065):0.12140923,(((53_0_0:0.18288272,83_0_0:0.02775495):0.24676555,(((((74_0_0:0.08575668,78_0_0:0.07697846):0.00252792,(((77_0_0:0.00330206,61_0_0:0.01177301):0.00419474,66_0_0:0.00938467):0.00782293,(92_0_0:0.03487522,58_0_0:0.05477864):0.00456161):0.04893562):0.00424617,(99_0_0:0.01836575,76_0_0:0.00422920):0.04995649):0.09114275,((((19_0_0:0.01751283,((48_5_0:0.03177869,48_0_0:0.01593647):0.03146630,38_0_0:0.00215627):0.12239108):0.02545353,((23_6_0:0.00931195,65_6_0:0.00258510):0.03183026,((23_0_0:0.00828924,65_0_0:0.00220832):0.03454267,(23_7_0:0.00598553,65_7_0:0.00372562):0.04228538):0.01252774):0.03682928):0.00582186,((98_0_0:0.03981701,60_0_0:0.06219350):0.02667519,24_0_0:0.05466215):0.17537170):0.16900861,(43_0_0:0.01180788,90_0_0:0.00657696):0.67624870):0.08009127):0.00665256,(((((68_0_0:0.01883624,((34_0_0:0.00047142,59_0_0:0.00063214):0.00799048,89_0_0:0.00445732):0.01399644):0.04617587,40_0_0:0.06367021):0.00122119,((47_11_0:0.02030323,47_10_0:0.02471335):0.01385043,47_0_0:0.04261371):0.02490463):0.07832108,((71_8_0:0.00302265,(63_8_0:0.00186120,(88_8_0:0.00051364,26_8_0:0.00019630):0.00282286):0.01152734):0.04814791,((((26_0_0:0.00016691,88_0_0:0.00051708):0.00283502,63_0_0:0.00212156):0.01268735,71_0_0:0.00491101):0.01022715,(71_9_0:0.00531311,(63_9_0:0.00218207,(26_9_0:0.00014421,88_9_0:0.00038805):0.00350369):0.00943381):0.00909274):0.06060031):0.04621732):0.00980808,((50_0_0:0.10015315,(((39_0_0:0.03129694,(((55_0_0:0.00781668,52_0_0:0.00896826):0.04140981,(57_0_0:0.01960945,64_0_0:0.01257913):0.00945438):0.00599262,36_0_0:0.02023154):0.00266228):0.00399480,54_0_0:0.09041271):0.00471325,(62_0_0:0.01149311,(72_0_0:0.00732459,85_0_0:0.00442561):0.00882732):0.06580780):0.09719569):0.03226184,(((28_0_0:0.00911649,(56_0_0:0.00244013,91_0_0:0.00696177):0.00971743):0.00272561,30_0_0:0.04123032):0.02490728,41_0_0:0.07583220):0.16579001):0.01882068):0.11381120):0.03232575):0.02758836,((((35_0_0:0.00730681,32_0_0:0.00503958):0.03433581,25_0_0:0.02476108):0.03594418,(25_13_0:0.02474942,(35_13_0:0.00690577,32_13_0:0.00816122):0.03482557):0.05435644):0.13872087,((100_0_0:0.00188045,81_0_0:0.01389633):0.27457571,((44_0_0:0.08977363,46_0_0:0.14376536):0.04422219,(20_0_0:0.21828491,79_0_0:0.08857242):0.07651198):0.08995988):0.00196748):0.03079056):0.05349019);
