Tree file : INDELible V1.03 (best viewed cut and paste in e.g. excel)

N.B. Simulation blocks with no random trees will have their trees printed for the first replicate only.

FILE	TREE	NTAXA	REP	PART	LENGTH	DEPTH	MAX PAIRWISE DISTANCE	TREE STRING

dataset_001	T001	40	1	1	1.20281	0.218314	0.375843	((((((18_9_0:0.00385318,(19_9_0:0.01832208,17_9_0:0.00076268):0.00080138):0.00019316,15_9_0:0.00254178):0.00464319,((20_3_0:0.00642888,20_19_0:0.01956536):0.02752073,(16_16_0:0.00637513,16_3_0:0.02530687):0.01531810):0.04300364):0.02487339,(((20_2_0:0.02907487,16_2_0:0.07339735):0.01346977,(18_2_0:0.00201728,(17_2_0:0.00227812,19_2_0:0.00884822):0.00221522):0.02846575):0.03005498,((((16_17_0:0.00546860,16_4_0:0.01677482):0.02393918,20_4_0:0.06867010):0.00566507,20_14_0:0.02842499):0.01915969,(18_11_0:0.00087524,(19_11_0:0.00798429,17_11_0:0.00443761):0.00173610):0.02168785):0.01840061):0.03187937):0.00830865,(20_1_0:0.02146145,(15_1_0:0.01410571,(((19_8_0:0.00777790,17_8_0:0.00114823):0.00181485,18_8_0:0.00138392):0.00060439,15_8_0:0.00163407):0.00365677):0.00565970):0.18010623):0.01674649,((((15_0_0:0.00199364,15_12_0:0.00125150):0.00481940,((17_0_0:0.00442841,19_0_0:0.00644682):0.00109270,18_0_0:0.00246933):0.00277275):0.00331033,((15_13_0:0.00554960,15_6_0:0.00253665):0.00140654,((17_6_0:0.00147656,19_6_0:0.00897963):0.00196176,18_6_0:0.00273419):0.00098958):0.01350625):0.00011953,((20_0_0:0.03426362,20_18_0:0.03166640):0.00011869,(16_15_0:0.00254751,16_0_0:0.01348506):0.04640856):0.02972963):0.06790599);

dataset_002	T002	29	1	1	0.405631	0.20357	0.238836	((((9_2_0:0.00190209,9_1_0:0.00056922):0.00417006,((((7_1_0:0.00085678,(10_1_0:0.00585396,5_1_0:0.00113728):0.00026666):0.00003228,1_1_0:0.00180280):0.00964237,12_1_0:0.01822050):0.00917375,8_1_0:0.00560459):0.02618906):0.00666357,(((4_0_0:0.01322212,12_0_0:0.01765475):0.00017685,(1_0_0:0.00026013,(7_0_0:0.00069692,(10_0_0:0.00345897,5_0_0:0.00224133):0.00004699):0.00014554):0.00204562):0.00178407,8_0_0:0.00374440):0.07675970):0.10719430,(((11_0_0:0.00122800,(14_0_0:0.00019006,2_0_0:0.00021718):0.00069374):0.01524289,(13_0_0:0.00037973,((3_0_0:0.00094212,6_0_0:0.00276143):0.00070080,(3_5_0:0.00087558,6_5_0:0.00353935):0.00037374):0.00044615):0.00070804):0.01348026,(((14_3_0:0.00002670,2_3_0:0.00074890):0.00154173,11_3_0:0.00191575):0.00466031,((3_3_0:0.00009944,6_3_0:0.00070969):0.00085110,13_3_0:0.00429499):0.00075861):0.02141231):0.00531566);

dataset_003	T003	24	1	1	1.18479	0.54581	0.900209	((((13_0_0:0.00392493,(6_0_0:0.00399808,3_0_0:0.00060935):0.00467767):0.00571262,(11_0_0:0.00965075,(2_0_0:0.00065340,14_0_0:0.00129125):0.00217430):0.00958995):0.06738709,(9_0_0:0.01850856,(8_0_0:0.01504011,((12_0_0:0.02892374,4_0_0:0.04211601):0.00115969,((((10_0_0:0.00264999,5_0_0:0.00514362):0.00023962,7_0_0:0.00123316):0.00019418,1_0_0:0.00408041):0.00065660,((7_1_0:0.00107756,(5_1_0:0.00389255,10_1_0:0.00218388):0.00028313):0.00020353,1_1_0:0.00251617):0.00063988):0.00578643):0.00605103):0.04459591):0.41252628):0.03936136,(((18_0_0:0.00207083,(17_0_0:0.00155819,19_0_0:0.00870633):0.00206617):0.00097653,15_0_0:0.00561779):0.02795584,(20_0_0:0.04540799,16_0_0:0.03271123):0.02416373):0.28482678);

dataset_004	T004	16	1	1	0.419111	0.2257	0.349364	(((15_0_0:0.00155430,(18_0_0:0.00074461,(17_0_0:0.00072076,19_0_0:0.00310871):0.00069873):0.00046731):0.01045878,(20_0_0:0.01394328,16_0_0:0.01203554):0.00649916):0.10322119,(9_0_0:0.00808992,(((1_0_0:0.00144981,((5_0_0:0.00330039,10_0_0:0.00130700):0.00010037,7_0_0:0.00039377):0.00007862):0.00292663,(4_0_0:0.01528002,12_0_0:0.00998787):0.00039547):0.00312352,((8_2_0:0.00305313,8_0_0:0.00265420):0.00215795,8_1_0:0.00398734):0.00047170):0.01434614):0.19255481);

dataset_005	T005	84	1	1	20.7946	2.84347	5.24661	(((((16_27_0:0.01493564,16_65_0:0.04561827):0.36246933,((20_78_0:0.10249728,20_27_0:0.06083968):0.16159146,20_77_0:0.25374967):0.00598560):0.08164928,((16_5_0:0.19666692,20_5_0:0.44573288):0.09060125,((((18_41_0:0.01712336,((19_41_0:0.03941099,19_48_0:0.01813300):0.03558115,17_41_0:0.01263008):0.01051469):0.00300166,(((17_5_0:0.00903940,19_5_0:0.06772216):0.00631484,(17_45_0:0.01436217,19_45_0:0.03961263):0.02114085):0.00566470,18_5_0:0.00782781):0.00449614):0.00305211,15_5_0:0.02999638):0.08570549,(15_33_0:0.05808016,((18_33_0:0.00082313,18_51_0:0.00088422):0.01310268,(19_33_0:0.05008276,17_33_0:0.02133313):0.00937600):0.01117922):0.27211058):0.05636023):0.23515510):1.67775789,((20_20_0:0.36723377,((16_67_0:0.16435949,16_66_0:0.09731582):0.04276525,16_20_0:0.27733439):0.17161176):0.55795567,(((16_57_0:0.18758724,(20_57_0:0.21620517,20_76_0:0.27711127):0.05274775):0.02700999,(20_14_0:0.24719134,16_14_0:0.17181350):0.06468132):0.07710746,(((18_14_0:0.02232103,(19_14_0:0.12826383,17_14_0:0.00906054):0.01200893):0.00888521,15_14_0:0.05017895):0.36564259,((15_36_0:0.00029513,15_40_0:0.00030285):0.02174678,((18_36_0:0.00137619,18_52_0:0.00042836):0.00738265,(19_36_0:0.08517441,17_36_0:0.02614724):0.01744932):0.00699512):0.30547331):0.01112445):0.56374051):1.39501725):0.35879070,(((((16_53_0:0.21589052,(20_69_0:0.12785869,20_53_0:0.13112673):0.16423711):0.15932300,20_68_0:0.40117970):0.01535113,(15_29_0:0.03077969,18_29_0:0.03462450):0.19637203):0.23776297,((20_74_0:0.02677701,20_75_0:0.00723267):0.92899216,(((20_23_0:0.56711492,16_23_0:0.16733971):0.15078999,((((17_23_0:0.01890176,19_23_0:0.06259255):0.01762753,18_23_0:0.00592423):0.01122553,15_23_0:0.03069475):0.21237316,(15_32_0:0.07084588,(18_32_0:0.00654969,(17_32_0:0.00587095,19_32_0:0.11126872):0.00550289):0.00785255):0.11486033):0.01753866):0.05574850,((19_28_0:0.08356434,17_28_0:0.00745620):0.29637462,(16_64_0:0.00708476,16_28_0:0.00674638):0.47893203):0.07333411):0.10363514):0.09171152):0.09092548,((((16_59_0:0.24752264,(16_61_0:0.16037060,16_60_0:0.16450393):0.09201747):0.03363695,(20_71_0:0.12353990,20_21_0:0.18883622):0.16134845):0.02875708,16_55_0:0.42535769):0.04714329,(((15_21_0:0.02620650,15_39_0:0.01100775):0.01723002,(((17_43_0:0.01581430,(19_43_0:0.06674022,19_47_0:0.07316278):0.00135963):0.00988324,((19_44_0:0.07167010,17_44_0:0.01096498):0.01111882,((19_46_0:0.03288067,19_21_0:0.01111985):0.02101852,17_21_0:0.01715710):0.00816968):0.00225476):0.00278354,(18_49_0:0.01432550,(18_21_0:0.00247254,18_50_0:0.00649303):0.00147871):0.00328478):0.02034022):0.09012056,(15_30_0:0.01573677,18_30_0:0.01786473):0.08159321):0.06032885):0.51660610):1.26472819);
