Tree file : INDELible V1.03 (best viewed cut and paste in e.g. excel)

N.B. Simulation blocks with no random trees will have their trees printed for the first replicate only.

FILE	TREE	NTAXA	REP	PART	LENGTH	DEPTH	MAX PAIRWISE DISTANCE	TREE STRING

dataset_001	T001	37	1	1	3.14071	1.11284	1.48502	(((((56_13_0:0.02220749,92_13_0:0.02633699):0.06290716,(61_22_0:0.04744950,70_13_0:0.00828605):0.01392713):0.01727380,(44_13_0:0.00532804,((55_20_0:0.01771453,58_20_0:0.00027075):0.00063936,((58_13_0:0.00050945,55_13_0:0.00299671):0.00441240,(55_21_0:0.00365730,58_21_0:0.00106204):0.00394179):0.00206962):0.04364619):0.02506326):0.02108373,((74_27_0:0.07514534,((43_13_0:0.07289081,(100_13_0:0.05569415,45_13_0:0.07310935):0.00807591):0.13601351,(((79_29_0:0.04516423,100_29_0:0.13037987):0.00106396,(91_29_0:0.00136149,40_29_0:0.00119700):0.12103901):0.00860775,(67_29_0:0.00135814,(99_29_0:0.07486479,((36_29_0:0.00701428,36_30_0:0.01514626):0.01606363,52_29_0:0.00034456):0.01355700):0.00517375):0.02507471):0.06163974):0.00873872):0.01320316,(((43_23_0:0.00420834,43_31_0:0.01685087):0.02153632,(100_23_0:0.12803063,(79_36_0:0.09411758,(45_23_0:0.03170135,45_32_0:0.01209865):0.03096733):0.00288389):0.00293054):0.02775743,(52_23_0:0.01544602,46_23_0:0.01256531):0.02312358):0.10701752):0.01379799):0.09265211,((29_6_0:0.02053717,29_5_0:0.01388236):0.14318213,(29_4_0:0.01316808,(29_7_0:0.00258018,29_8_0:0.01193716):0.00231167):0.04359944):0.94911822);

dataset_002	T002	162	1	1	6.80961	0.86492	1.57474	(((((8_0_0:0.00745008,(11_0_0:0.00028427,1_0_0:0.00000085):0.00170202):0.00957939,((1_3_0:0.00000741,11_3_0:0.00001665):0.00104675,(8_4_0:0.02358785,8_3_0:0.01255318):0.00397604):0.00019742):0.04858676,(((((9_5_0:0.47385062,(20_6_0:0.01179876,20_5_0:0.00060821):0.01543355):0.00842402,(10_5_0:0.07018008,(33_5_0:0.00549386,(19_5_0:0.00382416,28_5_0:0.13194402):0.00014798):0.00419541):0.62292559):0.01752237,(((23_5_0:0.00181522,2_5_0:0.00119281):0.00959366,3_5_0:0.00001086):0.02729121,(17_5_0:0.00340397,((17_23_0:0.00506661,17_24_0:0.00000202):0.01695163,17_22_0:0.01240972):0.00018642):0.01357467):0.01027008):0.00011721,(((20_2_0:0.02374172,(9_2_0:0.46225963,(((6_2_0:0.00002481,(24_2_0:0.00002007,15_2_0:0.00000000):0.00390435):0.00135313,(18_2_0:0.00021877,16_2_0:0.00014184):0.00000048):0.10471969,(((24_7_0:0.00001399,15_7_0:0.00000000):0.00246079,6_7_0:0.00232606):0.00003865,((18_8_0:0.00004199,16_8_0:0.00010611):0.00025980,(18_7_0:0.00326378,16_7_0:0.00019039):0.00036109):0.00228274):0.05510339):0.00178203):0.00149522):0.00338167,((((((35_10_0:0.04038306,(28_16_0:0.00112139,28_10_0:0.00063300):0.00616990):0.00336710,19_10_0:0.01264039):0.00000354,33_10_0:0.03040444):0.00684720,((((35_13_0:0.00025760,28_13_0:0.00022259):0.00501233,19_13_0:0.00144938):0.00184000,((28_17_0:0.02553112,28_11_0:0.00811301):0.00551577,35_11_0:0.00214365):0.00830113):0.00002574,(19_12_0:0.01331534,33_12_0:0.05669050):0.00001115):0.00031672):0.00001895,((33_2_0:0.03494088,(28_2_0:0.00212904,35_2_0:0.00005698):0.00016005):0.00017164,33_14_0:0.03098398):0.00216273):0.00001377,10_2_0:0.00791351):0.02202609):0.00052362,(12_2_0:0.03142225,(((2_2_0:0.06279044,(3_2_0:0.00239530,(((25_2_0:0.02567089,5_2_0:0.00564690):0.00076369,(27_2_0:0.00170345,27_47_0:0.00281762):0.00025721):0.00000585,((25_42_0:0.00102171,5_46_0:0.00098801):0.01386382,27_42_0:0.00941614):0.00037467):0.00112707):0.00472141):0.00370584,((27_34_0:0.10406119,(5_34_0:0.00000584,25_34_0:0.01161472):0.01078958):0.00133851,(32_34_0:0.00644216,30_34_0:0.03612904):0.00508433):0.04414446):0.00370680,((((2_50_0:0.00853206,23_50_0:0.00631473):0.48445685,(23_49_0:0.00856236,(2_57_0:0.00215017,2_49_0:0.00530528):0.00058331):0.00066755):0.02237680,(((23_53_0:0.00315875,(23_52_0:0.00348234,2_52_0:0.00392907):0.02045701):0.01018202,(23_51_0:0.00003499,2_51_0:0.02107444):0.03239618):0.00122528,((2_32_0:0.00892979,23_32_0:0.01026344):0.00000212,(((2_56_0:0.01572593,23_56_0:0.01344002):0.00770643,(2_55_0:0.00139698,23_55_0:0.00279122):0.00467477):0.02116514,(23_54_0:0.01441005,2_54_0:0.00092521):0.00020486):0.01090869):0.02020002):0.01129624):0.00017899,((30_41_0:0.00040815,30_32_0:0.00003227):0.02331579,((((25_43_0:0.01138786,25_45_0:0.00518001):0.00347052,5_43_0:0.00006332):0.00163139,27_43_0:0.00000113):0.00010591,(27_32_0:0.00880628,((25_32_0:0.00175154,25_44_0:0.01235882):0.00330099,5_32_0:0.00000290):0.00239335):0.00005755):0.00028471):0.01755347):0.03506253):0.00093502):0.00041913):0.00059988):0.01651465,((((((27_1_0:0.00128823,5_1_0:0.00391410):0.00001844,((30_39_0:0.00567296,(30_40_0:0.00305631,30_1_0:0.00000394):0.00058635):0.00338304,32_1_0:0.02142901):0.00038909):0.00014207,3_1_0:0.00107800):0.00309780,(2_1_0:0.00433530,23_1_0:0.00038231):0.20899543):0.17161918,((((((5_31_0:0.01105769,25_31_0:0.01443370):0.03776556,32_31_0:0.00559217):0.00017070,(3_31_0:0.00000125,(3_37_0:0.00019568,3_36_0:0.00081805):0.00000839):0.00470951):0.02904633,((25_18_0:0.00832571,3_18_0:0.01322180):0.00036395,23_18_0:0.10926302):0.00663984):0.00002229,(12_18_0:0.00078316,((12_27_0:0.00006758,12_25_0:0.00850938):0.01637930,12_26_0:0.02083724):0.01971033):0.00974871):0.00200840,((17_18_0:0.00028549,17_20_0:0.00001760):0.00011678,17_19_0:0.00016548):0.01538294):0.00000405):0.00063029,((10_9_0:0.01792834,10_1_0:0.02957993):0.02497294,((19_1_0:0.01192269,19_15_0:0.01469767):0.01644522,(35_1_0:0.00018239,28_1_0:0.00730226):0.00021248):0.00365274):0.02320643):0.06439583):0.00146145):0.01418860,(14_58_0:0.00000419,14_59_0:0.00000011):0.21800637):0.05590233,((((65_73_0:0.00078653,((96_73_0:0.00720155,38_73_0:0.01023695):0.01670550,83_73_0:0.02561690):0.01122550):0.00000006,(((((38_80_0:0.00239992,38_82_0:0.00234941):0.00896021,96_80_0:0.00216097):0.00429344,(83_84_0:0.00028821,83_80_0:0.00033246):0.00478462):0.00009224,((38_66_0:0.00004267,96_66_0:0.00022887):0.00003467,83_66_0:0.00090681):0.00720492):0.00003641,65_66_0:0.04997190):0.00006833):0.01788161,(((62_85_0:0.03402665,62_87_0:0.00007297):0.00016954,((83_64_0:0.01343952,((38_64_0:0.01242166,96_64_0:0.00741167):0.00286391,(38_81_0:0.00307386,96_81_0:0.00268742):0.00459339):0.02122182):0.02676057,((83_74_0:0.03624959,(38_74_0:0.00006711,96_74_0:0.00436289):0.08505590):0.01160857,((65_74_0:0.08526545,65_76_0:0.00619501):0.00473828,(65_75_0:0.02063065,((65_78_0:0.01240933,65_79_0:0.00534363):0.00025702,65_77_0:0.00067797):0.00124800):0.00477796):0.04605796):0.02185092):0.00000358):0.05861301,(95_71_0:0.30656716,95_68_0:0.20760002):0.05596946):0.17783395):0.00213395,(66_61_0:0.00755025,66_90_0:0.00265148):0.00939887):0.16731629);

dataset_003	T003	117	1	1	13.9204	1.5158	2.96629	((((((60_0_0:0.04446181,((48_0_0:0.04040865,82_0_0:0.00344172):0.02326303,86_0_0:0.10666610):0.00016832):0.12468587,(41_0_0:0.09874037,77_0_0:0.22972756):0.00541391):0.09930039,(((((((36_0_0:0.01020566,52_0_0:0.00584155):0.00265365,46_0_0:0.01369464):0.00572173,99_0_0:0.04588163):0.00508452,67_0_0:0.00108387):0.01179409,((40_0_0:0.00225210,91_0_0:0.00102439):0.04929027,(43_0_0:0.02295825,((45_0_0:0.04106839,79_0_0:0.14038116):0.00475146,100_0_0:0.06206347):0.00322105):0.00007372):0.01984623):0.03729106,74_0_0:0.04984469):0.03631699,(((58_0_0:0.00036562,55_0_0:0.00764937):0.02773623,44_0_0:0.01033422):0.00892950,((70_0_0:0.02096340,61_0_0:0.01808019):0.01327733,(56_0_0:0.01281388,92_0_0:0.02475362):0.01885017):0.01189722):0.12724498):0.00622485):0.11886347,((((93_0_0:0.00960845,(90_0_0:0.01408152,59_0_0:0.00783465):0.02514781):0.00286650,84_0_0:0.03289206):0.04755785,(54_0_0:0.03691497,76_0_0:0.02714533):0.24794486):0.00417596,((47_0_0:0.24664922,97_0_0:0.09652319):0.02818675,(((94_0_0:0.00018419,50_0_0:0.00256094):0.02569056,78_0_0:0.00421440):0.07487880,(53_0_0:0.12899446,69_0_0:0.01004081):0.06264852):0.01642007):1.04858982):0.16630434):0.02393110,(((49_5_0:0.01904239,((39_5_0:0.11264674,89_5_0:0.10224184):0.00805373,57_5_0:0.10393594):0.00093903):0.00792120,(49_0_0:0.01566021,(57_0_0:0.10550765,(39_0_0:0.10559445,89_0_0:0.11386380):0.00680701):0.00114765):0.00984046):0.10777946,(((80_0_0:0.05269776,((37_0_0:0.00658827,(88_0_0:0.00074910,68_0_0:0.00007913):0.00524342):0.02292761,51_0_0:0.00637443):0.08317989):0.01059430,((51_6_0:0.00763753,(37_6_0:0.00588230,(88_6_0:0.00077186,68_6_0:0.00008999):0.00606909):0.02460147):0.07469724,80_6_0:0.05660645):0.00846176):0.79571962,((85_0_0:0.29739223,((42_0_0:0.01804407,71_0_0:0.09775096):0.01118936,(((((73_0_0:0.02617138,75_0_0:0.02706700):0.00070396,(81_0_0:0.00537310,98_0_0:0.00056569):0.00195233):0.00002910,72_0_0:0.01119813):0.00960812,87_0_0:0.00104321):0.04140504,(63_0_0:0.01964353,64_0_0:0.01900433):0.03238053):0.00338684):0.01065284):0.25552803,(66_0_0:0.11492273,((62_0_0:0.07575075,(65_0_0:0.07996191,(38_0_0:0.01916226,96_0_0:0.00709670):0.09587831):0.03549977):0.07928468,95_0_0:0.48045095):0.25150511):0.00097191):0.01946456):0.10723046):0.42639331):0.00213540,(((7_0_0:0.13211009,(26_0_0:0.00104023,21_0_0:0.01086869):0.10640077):0.43758176,((7_3_0:0.13099905,(((22_4_0:0.01275188,31_4_0:0.03271549):0.03276474,(21_4_0:0.01097003,26_4_0:0.00100665):0.04585219):0.01810087,((26_3_0:0.00122302,21_3_0:0.01064352):0.04279089,(31_3_0:0.02566189,22_3_0:0.01224285):0.03668751):0.01655254):0.03495448):0.17969581,14_3_0:0.09587727):0.25026284):0.03203194,(((17_0_0:0.05396404,(12_0_0:0.05381439,(((2_0_0:0.01620733,23_0_0:0.02622263):0.21735289,(23_2_0:0.02934585,2_2_0:0.01543135):0.20059980):0.04739640,(3_0_0:0.00534559,(((25_0_0:0.02049205,5_0_0:0.00736624):0.01224035,27_0_0:0.11215968):0.00093544,(30_0_0:0.03796534,32_0_0:0.02668644):0.00469453):0.00723035):0.00400306):0.13367535):0.00834815):0.00353028,((10_0_0:0.04351880,((19_0_0:0.02716136,(35_0_0:0.03302313,(28_1_0:0.01100070,28_0_0:0.01017688):0.01684742):0.00709604):0.00008219,33_0_0:0.04724299):0.00747372):0.12642655,(((13_0_0:0.13799467,((6_0_0:0.00408148,(15_0_0:0.00013035,24_0_0:0.00005787):0.03130965):0.00856657,(16_0_0:0.00080202,18_0_0:0.00413875):0.00557946):0.08967217):0.00158710,9_0_0:0.52267692):0.01368739,20_0_0:0.16753936):0.14368371):0.02609199):0.07299620,((4_0_0:0.06232020,34_0_0:0.05737445):0.09126542,(8_0_0:0.01817585,(11_0_0:0.00027977,1_0_0:0.00009779):0.01680807):0.08083606):0.09433988):0.02663208):0.31045171);

dataset_004	T004	99	1	1	51.2261	6.72742	11.8209	((((((41_0_0:0.53145316,77_0_0:1.22345412):0.02796918,(60_0_0:0.17388864,(86_0_0:0.35683639,(82_0_0:0.01602920,48_0_0:0.24380692):0.08707035):0.00094387):0.62497128):0.30748289,((((58_0_0:0.00237843,55_0_0:0.02831094):0.18675976,44_0_0:0.04629520):0.03325218,((61_0_0:0.08154202,70_0_0:0.08802137):0.04766204,(92_0_0:0.09619638,56_0_0:0.07974888):0.14016438):0.04465072):0.69471434,(((((100_0_0:0.32735045,(45_0_0:0.18222210,79_0_0:0.43957827):0.01802564):0.01491521,43_0_0:0.09248756):0.00030040,(91_0_0:0.00517722,40_0_0:0.00860910):0.17691677):0.08550353,(67_0_0:0.00396381,(99_0_0:0.21201370,((52_0_0:0.01996626,36_0_0:0.04238425):0.01369178,46_0_0:0.07369155):0.02263582):0.01186555):0.05628069):0.17163788,74_0_0:0.19496937):0.08976341):0.01447731):0.88424478,((84_0_0:0.07696242,(93_0_0:0.03710733,(90_0_0:0.05840910,59_0_0:0.02865235):0.11652758):0.01363160):0.19907190,(54_0_0:0.13788648,76_0_0:0.12198858):0.89456221):0.66788382):0.10491732,((49_0_0:0.07653403,(39_0_0:0.59516442,57_0_0:0.35904969):0.00561558):0.42269457,(((((62_0_0:0.39479552,((83_0_0:0.11265476,(96_0_0:0.04165940,38_0_0:0.09173764):0.33257552):0.09657746,65_0_0:0.49878128):0.22738586):0.23763994,95_0_0:2.62525691):1.93605037,66_0_0:0.42606353):0.00360377,((85_0_0:1.85284594,((71_0_0:0.49665708,42_0_0:0.08582756):0.06363287,((64_0_0:0.05019801,63_0_0:0.07605421):0.09473711,(87_0_0:0.00610804,(((81_0_0:0.02349733,98_0_0:0.00327951):0.00970917,(75_0_0:0.08237254,73_0_0:0.12087355):0.00332624):0.00012424,72_0_0:0.04131169):0.05485582):0.13929017):0.01721793):0.03910730):0.62608091,(((((((73_2_0:0.09321502,75_2_0:0.20972158):0.00441559,(98_2_0:0.00384730,81_2_0:0.02868212):0.00818854):0.00012899,72_2_0:0.03897749):0.03085203,87_2_0:0.00318854):0.15711953,(63_2_0:0.08697785,64_2_0:0.04661360):0.09932858):0.01766928,(71_2_0:0.40077945,42_2_0:0.11453377):0.07290965):0.03752761,85_2_0:1.01275349):0.85341071):0.42681907):0.07373111,(80_0_0:0.27628182,((37_0_0:0.02824195,(68_0_0:0.00043642,88_0_0:0.00338211):0.03004116):0.16166490,51_0_0:0.02729598):0.28767859):3.84965308):0.46283807):1.61877679):0.00716107,((29_1_0:0.46073134,29_0_0:0.82245381):1.00426923,(((7_0_0:0.60217722,((31_0_0:0.13293798,22_0_0:0.06097292):0.12737196,(26_0_0:0.00462308,21_0_0:0.04056991):0.15126748):0.19922353):0.69204049,14_0_0:0.43124534):1.01027590,(((10_0_0:0.10647935,(((35_0_0:0.20136675,28_0_0:0.13308066):0.04945951,19_0_0:0.11320429):0.00043247,33_0_0:0.21281289):0.02314458):0.45265622,(20_0_0:0.61344806,((13_0_0:0.54944737,((16_0_0:0.00545243,18_0_0:0.02143438):0.02107182,((24_0_0:0.00023379,15_0_0:0.00054003):0.13316612,6_0_0:0.01888674):0.02505884):0.34821363):0.00611930,9_0_0:2.34349616):0.04014978):0.60068949):0.12385459,(17_0_0:0.26614669,(((23_0_0:0.08120581,2_0_0:0.04457912):1.24062512,(((30_0_0:0.16707881,32_0_0:0.10115693):0.01818202,(27_0_0:0.47645788,(25_0_0:0.09797191,5_0_0:0.03116117):0.03843232):0.00239703):0.02687672,3_0_0:0.01817702):0.01962316):0.71852277,12_0_0:0.21694774):0.04371514):0.01789689):0.26825265):1.33122253):0.38579130);

dataset_005	T005	58	1	1	9.02927	1.92252	3.5522	((47_0_0:0.41115677,97_19_0:0.12977228):1.51135907,(((((12_16_0:0.02867269,12_15_0:0.01294437):0.02260574,(((25_15_0:0.01279540,(5_15_0:0.00110476,5_17_0:0.00204968):0.00807244):0.01262700,(27_18_0:0.03837678,27_15_0:0.04180938):0.22044453):0.00034909,32_15_0:0.02477552):0.16860766):0.00701021,(17_3_0:0.00556650,17_14_0:0.00931399):0.03627130):0.00403217,((((20_6_0:0.15002231,((((16_6_0:0.00044952,18_6_0:0.00972772):0.00549149,((15_6_0:0.00013989,24_6_0:0.00005777):0.02570725,6_6_0:0.00293358):0.01006961):0.10228910,13_6_0:0.11608330):0.00094179,9_6_0:0.57339063):0.00278992):0.07963903,(20_4_0:0.17237799,(((6_4_0:0.00585849,(24_4_0:0.00008359,15_4_0:0.00006971):0.03488518):0.00842979,(18_4_0:0.00551288,16_4_0:0.00057011):0.00972919):0.03704117,9_4_0:0.21557070):0.01437950):0.05899113):0.04846181,(((((16_3_0:0.00064253,18_3_0:0.00960392):0.05934256,13_3_0:0.07750005):0.00960963,((9_7_0:0.28548545,9_8_0:0.05015035):0.62205967,(13_7_0:0.14637647,(((24_7_0:0.00006432,15_7_0:0.00020417):0.03537443,6_7_0:0.00310638):0.01184465,(16_7_0:0.00066009,18_7_0:0.00202194):0.00862718):0.08557569):0.00182801):0.00771449):0.00052250,20_3_0:0.15722892):0.09906195,((18_5_0:0.00610072,16_5_0:0.00166354):0.13592412,(9_5_0:0.23641340,9_9_0:0.22564745):0.44067997):0.15567442):0.02940290):0.03622750,((10_11_0:0.01124292,10_3_0:0.00647961):0.04852469,((((35_3_0:0.06178982,28_3_0:0.01336843):0.01502121,19_3_0:0.02749725):0.00308559,((19_13_0:0.03025053,(28_13_0:0.03637669,35_13_0:0.03439873):0.00670596):0.00013269,33_13_0:0.02130730):0.00073607):0.00149530,(33_12_0:0.08787420,((35_12_0:0.01672847,28_12_0:0.01687864):0.00830462,19_12_0:0.01162685):0.00005025):0.00198060):0.00257352):0.06923530):0.02319978):0.47784558,(29_1_0:0.19144387,29_2_0:0.09046408):0.32074325):0.04816227);
